account,out_block_std,out_time_ptp,out_amount_sum,out_amount_max,out_amount_min,out_amount_mean,out_amount_std,out_count,out_unique,out_unique_ratio,in_block_std,in_time_ptp,in_amount_sum,in_amount_max,in_amount_min,in_amount_mean,in_amount_std,in_count,in_unique,in_unique_ratio,to_out_sum_media,to_out_min_std,to_out_sum_min,from_in_sum_min,from_in_min_std,from_in_min_sum,from_in_mean_sum
0x73faf59a84920e103c098ca58f0fd31ed43a23fc,0,0,0,0,0,0,0,0,0,0,0.0,1427588550.0,1527588549.0,1527588549.0,1527588549.0,1527588549.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xfb7d27f834947a5a5c51afff103232e7b2576fd2,0,0,0,0,0,0,0,0,0,0,32.172279303082576,1427609806.0,4581324649.0,1527609805.0,1526627129.0,1527108216.3333333,401437.6321384044,3,0,0.0,0,0,0,0.073,378.69404679540935,170709.81508170126,219985.84271892003
0xa4557a9191666509ec2795926d57fa23a5a76086,0,0,0,0,0,0,0,0,0,0,0.0,1427581471.0,1527581470.0,1527581470.0,1527581470.0,1527581470.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xfb0ada43b432d6a1c33e96588233dc1063685223,301762.5,1420084409.0,29.968823999999998,19.999412,9.969412,14.984411999999999,5.015,2,2,1.0,0,0,0,0,0,0,0,0,0,0,829.1007920555721,245.92094200030536,0.038599999999999995,0,0,0,0
0x2321a82dddad207bf86ec545bcd982be2395fb03,8050581.311073088,1429334771.0,34.11,16.0,0.0,2.4364285714285714,4.917196656549713,14,7,0.5,9.271826235796121,1429398695.0,9115499613.0,1529398694.0,1514610547.0,1519249935.5,6559028.806275178,6,7,1.1666666666666667,114494.015824295,0.0,2881.77648039,0.000867507777777777,70.08257293521584,19010.56056444535,105145.76549574197
0x2eda98a0b02e8e607dc19082ce5a96dacbe33732,1973179.57923537,1425343364.0,19.125460028,5.355821546,1.890293389,3.1875766713333333,1.2977000935472,6,3,0.5,0,0,0,0,0,0,0,0,0,0,867.6622370838708,175.4084352647233,0.053599999999999995,0,0,0,0
0x46133df07ff7f61e4d517d6352975190a72907ce,0,0,0,0,0,0,0,0,0,0,0.0,1427582213.0,1527582212.0,1527582212.0,1527582212.0,1527582212.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xd1f8c9e729f2e3ab46c1acea7c84bf0df883eaa1,0,0,0,0,0,0,0,0,0,0,0.0,1427609963.0,1527609962.0,1527609962.0,1527609962.0,1527609962.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x01d99b9b58044acc8023a9cc7351765b4dd4382a,0,0,0,0,0,0,0,0,0,0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x84247934ba7a44ee56925b1d05db15bad4d85ec5,0,0,0,0,0,0,0,0,0,0,0.0,1427593680.0,1527593679.0,1527593679.0,1527593679.0,1527593679.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xab29913ce81d75e09960f69068a4922eb2e844ee,0,0,0,0,0,0,0,0,0,0,0.0,1427583097.0,1527583096.0,1527583096.0,1527583096.0,1527583096.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x339ee09553fc474a483ddd82d71b984dfb8f902e,0,0,0,0,0,0,0,0,0,0,1.2741810913530864,1427818241.0,4582637683.0,1527818240.0,1527235066.0,1527545894.3333333,239629.8051778108,3,0,0.0,0,0,0,1.149949691,295.5261249178611,195779.12279244748,225495.61091631043
0xb9be823b815db96084e28f7cf95a9b898e1c4354,0,0,0,0,0,0,0,0,0,0,0.0,1427596316.0,1527596315.0,1527596315.0,1527596315.0,1527596315.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf9fa1623ecbb5d6781192d612e0593201fac0861,0,0,0,0,0,0,0,0,0,0,47.669000569999994,1427584378.0,3055165354.0,1527584377.0,1527580977.0,1527582677.0,1700.0,2,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x182a6330eccbef8556aa74ba3acbedcfdf5accc2,0,0,0,0,0,0,0,0,0,0,0.0,1427581922.0,1527581921.0,1527581921.0,1527581921.0,1527581921.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xe9d946a442cc285d84f7827390a5684e6c668c55,6584549.245572013,1443935835.0,208.54716,11.0,0.0,2.7806288,3.0054530880149435,75,51,0.68,2.597388042876319,1447526676.0,147841194615.0,1547526675.0,1511591694.0,1524136026.958763,9464289.65179904,97,51,0.5257731958762887,293.66797496589663,0.0,109.03921408537373,17.853218265000002,0.0,0.0,70564.73508191637
0x3f8d5e03ffb057eef13c7be56164ebd9430f5afc,197833.8594090169,1427733261.0,2.09,1.5,0.04,0.6966666666666667,0.6049977043115305,3,1,0.3333333333333333,0.4066082908921339,1429324808.0,4584175057.0,1529324807.0,1527260552.0,1528058352.3333333,905543.9762449727,3,1,0.3333333333333333,14.037586722898551,40.12138558253022,0.0,1.061149691,42.22329631784325,8910.375,163206.02831882794
0x082d8ea8cda61a873f7a70a211d79393e7612146,1221479.0453889251,1428814941.0,3.3395402720000007,1.009706,0.399895,0.6679080544,0.2710747677163347,5,1,0.2,0.0,1427602628.0,1527602627.0,1527602627.0,1527602627.0,1527602627.0,0.0,1,1,1.0,7.287661821753471,48.94906089018062,0.0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x71ce2489b179515efcc5c789536eaba7d1b2d79e,0,0,0,0,0,0,0,0,0,0,0.0,1427595561.0,1527595560.0,1527595560.0,1527595560.0,1527595560.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x38238c85bbffc006c9985854e052747a340f2d78,0.0,1417451686.0,9.9995191,9.9995191,9.9995191,9.9995191,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x9baec0c35db8ae8aa0d685ce6240e00989c423e3,4119535.1244271854,1430079067.0,20.473359045,1.992456659,0.947722195,1.70611325375,0.30874667871380884,12,6,0.5,0,0,0,0,0,0,0,0,0,0,1469.7462295811597,92.054875650047,0.09359999999999999,0,0,0,0
0x8b5856d7a8777edcf9fb2bf3bcfb65c4bdbb2a25,0,0,0,0,0,0,0,0,0,0,9.0865,1427600839.0,3054848153.0,1527600838.0,1527247315.0,1527424076.5,176761.5,2,0,0.0,0,0,0,1.061149691,295.5261249178611,211445.839600345,240353.8549782419
0x11c49ee37c4d1ffb8293c6ba6646211c6c2ea9bc,0,0,0,0,0,0,0,0,0,0,2.560457976229343,1430934159.0,18340511362.0,1530934158.0,1527595142.0,1528375946.8333333,1230768.9679484146,12,0,0.0,0,0,0,1.8528203589999999,139.3838762063432,131589.95072464392,190330.224874114
0x21bc83b8dc44e0545c0cced47699dfa2457570c9,4327825.528532533,1430468699.0,52.562474265,2.61917982,1.137232655,1.87723122375,0.43982765844291,28,7,0.25,0,0,0,0,0,0,0,0,0,0,1180.7398603263637,65.9922751346628,0.11359999999999999,0,0,0,0
0x95fc3abb30472b91ba3955a4f39d4be9714ef4bd,0,0,0,0,0,0,0,0,0,0,0.0,1427600434.0,1527600433.0,1527600433.0,1527600433.0,1527600433.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x568e5388828e413de8588a0bc11dcb159a55bafa,0.0,1417447985.0,71.4695191,71.4695191,71.4695191,71.4695191,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xf91a8c69c787ec84af072c4d64858c73e42ef28e,0.0,1427218703.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1427612729.0,1527612728.0,1527612728.0,1527612728.0,1527612728.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x481130931af60d2f601108adfd79e9116afac2d0,5624660.431344726,1438828690.0,0.0,0.0,0.0,0.0,0.0,5,3,0.6,0.0,1427601962.0,1527601961.0,1527601961.0,1527601961.0,1527601961.0,0.0,1,3,3.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x6a6190a857be21b09dfee236bd2d588c405b6478,1216049.6326697562,1421169902.0,9076.573702639998,599.9995191,20.059412,185.23619801306123,126.36881305099085,49,3,0.061224489795918366,0,0,0,0,0,0,0,0,0,0,934.1198303648334,152.1582891977499,0.045,0,0,0,0
0x17f54949f2e2e58098d2d76bd05b1c9693f3fec0,3862225.3198628584,1427199128.0,64.7221629,20.0496787,3.5995191,12.94443258,5.680327836381207,5,4,0.8,0,0,0,0,0,0,0,0,0,0,804.9365623912468,245.92094200030536,0.0659189,0,0,0,0
0x2a7a391a56e6672d19532894a21e55bf6e3604a3,0,0,0,0,0,0,0,0,0,0,0.0,1427599752.0,1527599751.0,1527599751.0,1527599751.0,1527599751.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xe6702c7b19ac698c6fc1bd82426ad7fc49fa9305,3615338.594346209,1427751754.0,11.355227286999998,2.816384628,1.38621853,1.8925378811666667,0.471942009221781,6,3,0.5,0,0,0,0,0,0,0,0,0,0,843.3335847598637,65.9922751346628,0.053599999999999995,0,0,0,0
0x393b2da0a7e87425cd38994d4a0bcf61cb71121f,0,0,0,0,0,0,0,0,0,0,0.0,1427603695.0,1527603694.0,1527603694.0,1527603694.0,1527603694.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x30aa661271742f45bfb5249189224941fa6cc2eb,1360030.6280506093,1421620801.0,14.512580822999999,1.934262861,1.71127739,1.814072602875,0.08457386401312766,8,3,0.375,0,0,0,0,0,0,0,0,0,0,1187.679166986136,245.92094200030536,0.0486,0,0,0,0
0x4372bbfb04a8ed3a38af2a8f12d45dc60ea4177e,0,0,0,0,0,0,0,0,0,0,0.0,1427586900.0,1527586899.0,1527586899.0,1527586899.0,1527586899.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf6d448ab30cb2e69114ccc4dbce598932076ab63,0,0,0,0,0,0,0,0,0,0,0.0,1427610788.0,1527610787.0,1527610787.0,1527610787.0,1527610787.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x6997726e03707bf08032b8b6da935cae80524bca,424429.0,1430098946.0,7.67970946,7.18057046,0.499139,3.83985473,3.3407157300000003,2,2,1.0,0.30617050653581107,1429257859.0,19879356747.0,1529257858.0,1529109680.0,1529181288.2307692,36350.76648891136,13,2,0.15384615384615385,0.4989815,0.0,0.4989815,4.654015995575608,0.0,0.00123724,44413.25547032575
0x9e63de8afbed08d4c327919ccfdfa3a960e6d93e,0,0,0,0,0,0,0,0,0,0,0.0,1427603014.0,1527603013.0,1527603013.0,1527603013.0,1527603013.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xbae9144e64cd15bd8b4274c72584e1f20ec9c9b0,3316048.001478897,1425198106.0,91.1087516,44.3318698,0.0,22.7771879,15.687055072425341,4,3,0.75,0,0,0,0,0,0,0,0,0,0,124.4181477577001,175.4084352647233,0.03,0,0,0,0
0x1d329e5473e10bbad657dbeaba3b921cd5a1eeee,0,0,0,0,0,0,0,0,0,0,0.0,1427603014.0,1527603013.0,1527603013.0,1527603013.0,1527603013.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xfbb7223995dfb4242677dbee5efa5d133d673c59,0,0,0,0,0,0,0,0,0,0,0.0,1427589005.0,1527589004.0,1527589004.0,1527589004.0,1527589004.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x0b1ae337a9d0f62c9026effcfdcee442e3ce31e6,3162517.642872671,1433842557.0,0.29500000000000004,0.13,0.0,0.024583333333333336,0.045982711123010375,12,5,0.4166666666666667,2.1742133844643257,1434701766.0,19784256561.0,1534701765.0,1511171247.0,1521865889.3076923,7361193.862019805,13,5,0.38461538461538464,1.581860072567551,0.19864392647033952,0.006,0.456916236,0.6752639659256033,11.694650739999998,45260.39630920185
0x71ad8ec9f803cf144d2632a4040584cec82500b0,0,0,0,0,0,0,0,0,0,0,60.5,1432425889.0,3060024144.0,1532425888.0,1527598256.0,1530012072.0,2413816.0,2,0,0.0,0,0,0,0.01,139.5587817038643,110650.88552294856,189956.3779395437
0xf497fd606d2c54f49cca1561eb70e26dd2b4288e,0,0,0,0,0,0,0,0,0,0,0.0,1427583133.0,1527583132.0,1527583132.0,1527583132.0,1527583132.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x1b7b0035c535087efb7cbbaf02589cfade89b165,0,0,0,0,0,0,0,0,0,0,2.5480393810732203,1431723519.0,6114520687.0,1531723518.0,1527598256.0,1528630171.75,1785944.3583810744,4,0,0.0,0,0,0,0.02,139.5587817038643,110650.88552294856,187931.79033260682
0x82b36a7410796a3bd2a0b206abb402b899b0a388,0,0,0,0,0,0,0,0,0,0,0.0,1426398683.0,1526398682.0,1526398682.0,1526398682.0,1526398682.0,0.0,1,0,0.0,0,0,0,0.01,4.267392711804763,48.49859941,48.49859941
0x444cf963083b5c03f6e1429451b880395475d43e,0.0,1420058305.0,1.650647537,1.650647537,1.650647537,1.650647537,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xda7cfec611e43667472c41176526fa79e8711486,0,0,0,0,0,0,0,0,0,0,0.0,1427582213.0,1527582212.0,1527582212.0,1527582212.0,1527582212.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xbb48022d8124cb7f0b18b87c29be61f09be64288,0,0,0,0,0,0,0,0,0,0,0.0,1427591648.0,1527591647.0,1527591647.0,1527591647.0,1527591647.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xb39059cf4328ff113033e28bebc2d374a90b7186,6399540.195163866,1440977632.0,0.0,0.0,0.0,0.0,0.0,42,13,0.30952380952380953,1.7018999949999998,1434499674.0,3062084731.0,1534499673.0,1527585058.0,1531042365.5,3457307.5,2,13,6.5,0.08695267571428572,0.14849922900000756,0.0001,0.2,95.0196368974966,99273.06096017848,184267.46565815865
0xdf76aa171451b6e24d365d605c9f0b2cbc2437af,0,0,0,0,0,0,0,0,0,0,4.686658454829221,1427860496.0,45827152761.0,1527860495.0,1527055996.0,1527571758.7,286618.1847690001,30,0,0.0,0,0,0,1.482949691,295.5261249178611,131589.95072464392,195757.3197110553
0xbbaefd0aa71c3ff21fc82a52d76f02c5b3d7077d,0,0,0,0,0,0,0,0,0,0,0.0,1427608443.0,1527608442.0,1527608442.0,1527608442.0,1527608442.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x0f816a1634b5c2728bcf785137421904d2ca948d,0,0,0,0,0,0,0,0,0,0,0.0,1427601831.0,1527601830.0,1527601830.0,1527601830.0,1527601830.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xa6b77f09c3be692aca05ee35211791ca1b53d38f,518488.5,1428641667.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,0.0,1427587095.0,1527587094.0,1527587094.0,1527587094.0,1527587094.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x9f050bc566289fe08f9534eb8b5b7437071a85ca,3448594.9617841314,1433521880.0,726754.1978108359,30005.7941707,0.0,824.9196342915267,1327.4022978931648,881,8,0.009080590238365494,0,0,0,0,0,0,0,0,0,0,1180.7398603263637,65.9922751346628,0.11359999999999999,0,0,0,0
0x5b7d3142c368d24e7e0bdefb4e9baac4ced30600,4272863.916787309,1428351498.0,48.516538946,14.999412,0.0,6.06456736825,4.820898489565833,8,6,0.75,2.6589778246182085,1428351029.0,4583084868.0,1528351028.0,1527321170.0,1527694956.0,465414.44927290344,3,6,2.0,1204.5061436160986,92.054875650047,0.06359999999999999,0.000894958,13.267459869479815,27394.767765711873,51764.204928646475
0x666cb652bb2b78be939c72d724c0b6c6c1e8e16d,0,0,0,0,0,0,0,0,0,0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x04aa00c9553ce7ca932c75db64b099d6cbba9d65,0.0,1413595750.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.09981806,1427601561.0,3055190109.0,1527601560.0,1527588549.0,1527595054.5,6505.5,2,1,0.5,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x0a796062214cf4fc232dd8538a19035ac79a595c,4575185.853843402,1442224792.0,2.882,0.8,0.0,0.053370370370370374,0.15253952691100492,54,45,0.8333333333333334,0.24566708513485105,1440344191.0,42824677978.0,1540344190.0,1528105745.0,1529452784.9285715,2987563.9320705393,28,45,1.6071428571428572,1549.3962648704667,0.0,332.2787783206136,1.395537307754893,0.0,0.010300599999999997,27.863899859254072
0xec8be750cf38790314dcfd59de247333656bf014,2998301.5,1420073602.0,17.999412,17.999412,0.0,8.999706,8.999706,2,2,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x2f141d0cd81011436df8fa04bdac01cb6cf51a65,397.5,1419868006.0,0.15000000000000002,0.1,0.05,0.07500000000000001,0.025,2,1,0.5,0.5751144039958705,1419868177.0,24317486860.0,1519868176.0,1519829329.0,1519842928.75,16312.707809021162,16,1,0.0625,0.0371115,0.0248156108377368,0.020021,0.7197753065572763,0.0,0.02300755,52.764492829271056
0xfdc9aee7d6aaf422eae13ee015f906e58b90f519,304443.6230973917,1420058552.0,14.828216399999999,7.4393924,1.999412,4.9427388,2.2432096645647013,3,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,829.1007920555721,245.92094200030536,0.038599999999999995,0,0,0,0
0xfbb62df5cbc8d0bc4c2a0e5c53b8602d49471495,10761847.718859836,1445783136.0,2.13704809,1.997937,0.0199475,0.7123493633333333,0.9099496824152279,3,1,0.3333333333333333,0.929386705,1422953755.0,3045907318.0,1522953754.0,1522953564.0,1522953659.0,95.0,2,1,0.5,2.198823819395697,12.728038128336399,0.0,3.8368e-05,15.023649376123053,14932.43158805952,14932.43158805952
0xa3e21378c853a0c79b0720da3cc9fc5d2a794e61,0,0,0,0,0,0,0,0,0,0,0.0,1427598852.0,1527598851.0,1527598851.0,1527598851.0,1527598851.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x303558a69961d4d1e76d0e7689b07c114f41ce17,0.0,1417467887.0,2.9995191,2.9995191,2.9995191,2.9995191,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x7083c1bb9a6d9c73cb9b3c200e992e43ff103462,3163424.0,1428641530.0,35.9208436,20.9208436,15.0,17.9604218,2.9604218000000007,2,2,1.0,1.3011138821448243,1422394439.0,42620804742.0,1522394438.0,1521942789.0,1522171597.9285715,158106.69776833992,28,2,0.07142857142857142,34.99916,0.0,34.99916,4.307769933736894,0.0,0.500084,450646.3971725767
0x53b65c1e20a1822a2c1c4cdd88b830f2d578abb6,1799384.451056578,1421793945.0,8080.135104513996,278.710112,4.9954691,86.8831731668172,58.10037509682007,93,3,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,1187.679166986136,245.92094200030536,0.0486,0,0,0,0
0xaaf88dc0317aea8a647feac12e6bb8687c2659a8,0,0,0,0,0,0,0,0,0,0,0.0,1427604845.0,1527604844.0,1527604844.0,1527604844.0,1527604844.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xdd6fdf6cb9879826362a37f4948dae884cbcb0f6,0.0,1426984917.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.790094189194307,1433113150.0,12215530639.0,1533113149.0,1517447175.0,1526941329.875,4039553.5451415433,8,1,0.125,0,0,0,3.335098068,160.53527868755913,120682.82413494954,192650.2169832013
0x897192c1dab98e1165796881c74203156af28b1e,3166558.0281430776,1441148295.0,16.608294975995946,16.456334975995947,0.0,0.4152073743998987,2.5687197572601472,40,39,0.975,1.585652020498727,1433576171.0,16860831662.0,1533576170.0,1532455518.0,1532802878.3636363,309981.3618870049,11,39,3.5454545454545454,3.381997703193763,0.002289,0.002083195745000001,3.6694951373140805,0.0,0.1,2181.7304200386943
0x42c92297981d23d2bc195ecc7d05ce646f16aad0,0,0,0,0,0,0,0,0,0,0,0.0,1427613424.0,1527613423.0,1527613423.0,1527613423.0,1527613423.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xa339a3705c02167303d662bc9a9b8d99d1465b5d,0.0,1425762388.0,26.4895,26.4895,26.4895,26.4895,0.0,1,1,1.0,7.870760429992574,1427601962.0,4580686103.0,1527601961.0,1525761301.0,1526895367.6666667,809961.8908456262,3,1,0.3333333333333333,1.9650365581246254,16.06615943486098,0.0,1.111849691,273.64201230753724,211445.839600345,289464.9023313657
0x56325ffe5578fd8e4f92e28e62e3a740a73f01f1,0,0,0,0,0,0,0,0,0,0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf3bfd4719f00b954efbfb66c1e28bb3ed7011be4,3240294.189205185,1426135689.0,8e-05,8e-05,0.0,1.3333333333333335e-05,2.98142396999972e-05,6,5,0.8333333333333334,0.0,1427583310.0,1527583309.0,1527583309.0,1527583309.0,1527583309.0,0.0,1,5,5.0,4.933226569535244,4.2616004944598,0.4077803909880712,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x4aa3045f7b28163541b2e91d77e4a3ef006abca8,5689856.893854287,1427589493.0,0.0,0.0,0.0,0.0,0.0,17,8,0.47058823529411764,8.205784475,1427591648.0,3055183294.0,1527591647.0,1527591647.0,1527591647.0,0.0,2,8,4.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x298d6d0343753481c179e57a173c89ced263ea79,4438009.952756689,1430065249.0,11.967118063,1.990610796,1.160138236,1.7095882947142857,0.30807356149397913,7,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,1149.6800909921094,175.4084352647233,0.0836,0,0,0,0
0x984ac2891fbaf6a10038c25cc1ba20e787416cfe,8658249.616480412,1446647550.0,10.03,9.0,0.0,0.2786111111111111,1.4832999111923422,36,31,0.8611111111111112,1.0386395721499617,1444094414.0,55010868515.0,1544094413.0,1511374894.0,1528079680.9722223,4719643.3598719,36,31,0.8611111111111112,555.134982690903,0.0,200.00344421574502,0.570738977976833,0.0,0.0016840836316791002,20643.259594019237
0x702a8dbffac169e5f80e2f5c1cc18b2541887550,0,0,0,0,0,0,0,0,0,0,0.0,1408966892.0,3017933400.0,1508966891.0,1508966509.0,1508966700.0,191.0,2,0,0.0,0,0,0,0.02,0.0,0.02,7.716917469999999
0x1abc65765fd0df7d997635ebe3027384bcf7923e,1232833.8772601206,1437309315.0,2.2277660269628923,0.5008700685319575,0.010569273570247326,0.2475295585514325,0.15502785583289322,9,1,0.1111111111111111,3.0578773000262442,1439404526.0,15281655926.0,1539404525.0,1513341080.0,1528165592.6,8211209.687399844,10,1,0.1,128.0737038254805,596.9075789854757,0.0001,10.455789388498701,0.0,0.13008987,9.432188408805807
0xb733a811edf703701d2403d8196df87306bed6d6,146625.5819024164,1428412341.0,4.2069686519914855,4.163993541991485,0.01,1.4023228839971618,1.9528185751779363,3,2,0.6666666666666666,0.5172422626259724,1428064041.0,9167804062.0,1528064040.0,1527937692.0,1527967343.6666667,43574.17596339475,6,2,0.3333333333333333,3.982635361173373,2.0605781431866768,0.01350073,0.002379442324662051,14.663482912965467,67.21359822001958,706075.57358148
0x3a10bbd6ef114778fcdc7c6a322958c93cd08dab,3243969.8501834814,1424899650.0,137.2462486,53.107412,9.9998698,27.449249719999997,15.252968541382472,5,3,0.6,0.0,1421138594.0,1521138593.0,1521138593.0,1521138593.0,1521138593.0,0.0,1,3,3.0,928.118603582329,165.09647866831696,0.045,0.005163090612105974,2621.78614892292,3877180.1651630905,3877180.1651630905
0x1d8a84d82ea5b5275dc7d23562b32d53c6fd550b,0,0,0,0,0,0,0,0,0,0,0.0,1427587783.0,1527587782.0,1527587782.0,1527587782.0,1527587782.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xce9e24dffdb3dc08efe33ad3db858576c3f27d5d,762846.0917426004,1433263241.0,0.15227167665769256,0.04765,0.01245,0.03045433533153851,0.01229390329462122,5,5,1.0,1.4104855582435545,1433174743.0,22979190594.0,1533174742.0,1530726207.0,1531946039.6,706853.4007819726,15,5,0.3333333333333333,2.0998297998714284,0.0,0.12302040593203398,3.1919835899999995,0.0,0.022917559832271315,15897.456174728357
0xd582cec308d9320b2ec3dc2868b56549fc8ace5a,0.0,1426501575.0,7.24215875,7.24215875,7.24215875,7.24215875,0.0,1,1,1.0,0.76528988085707,1425533836.0,13728908404.0,1525533835.0,1525289529.0,1525434267.1111112,76688.68265547465,9,1,0.1111111111111111,6.695565550623201,8.264275116587235,0.398278,1.4937259699999998,0.0,0.14322975,8153.321398142708
0x8d9d2a52a751a6e3bbac7fa50304cdffbcd00f19,0,0,0,0,0,0,0,0,0,0,1.3839356921475796,1435632107.0,4597999487.0,1535632106.0,1527604844.0,1532666495.6666667,3596690.6787065924,3,0,0.0,0,0,0,0.21000000000000002,95.0196368974966,99273.06096017848,159728.6056130886
0xc1aff6130c2249e1a35192e4ce16d568b162bccc,0,0,0,0,0,0,0,0,0,0,0.0,1427589005.0,1527589004.0,1527589004.0,1527589004.0,1527589004.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x5d82db63cf0c54d47006d416bdc7dab09ea2f3f1,53105.5,1417198568.0,1.509958,1.4,0.109958,0.754979,0.645021,2,2,1.0,0.002494438257849293,1417092031.0,22756360989.0,1517092030.0,1517089825.0,1517090732.6,648.1916177592343,15,2,0.13333333333333333,1.508278,0.0,1.508278,72.75014514708711,0.0,0.195,10664.491037339983
0x32e44449541266d69afc637f81c19fe4d3be9d7b,2550517.0,1425140664.0,77.86420869,72.41760793,5.44660076,38.932104345,33.485503585000004,2,2,1.0,0,0,0,0,0,0,0,0,0,0,124.4181477577001,175.4084352647233,0.03,0,0,0,0
0xc808a35f869a975f115e040a0ec093ed3a0989f4,0,0,0,0,0,0,0,0,0,0,7.590503778385807,1434754142.0,32121006347.0,1534754141.0,1527606427.0,1529571730.8095238,2178646.6775457654,21,0,0.0,0,0,0,1.3016278000000008,95.0196368974966,99273.06096017848,167536.60184918914
0xa12f25a831d6a00714f713a1a90fa381c8806cc2,0,0,0,0,0,0,0,0,0,0,0.0,1427613586.0,1527613585.0,1527613585.0,1527613585.0,1527613585.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
